num_acc,mois,jour,lum,agg,int,col,com,dep,hr,mn,catv,choc,manv,place,catu,grav,trajet,an_nais,catr,circ,nbv,prof,plan,lartpc,larrout,situ
201200021186,10,23,5,1,2,4.0,97103,400,16,40,19,4.0,20.0,2,2,1,1.0,1919,2,1.0,40,4.0,3.0,165,119,8.0
200500084031,7,6,3,2,0,6.0,920,850,19,45,3,8.0,11.0,1,3,3,2.0,1934,3,2.0,9,2.0,2.0,23,208,2.0
201200004813,7,24,4,2,5,2.0,77042,58,10,57,13,1.0,9.0,5,1,2,5.0,1951,6,2.0,9,1.0,4.0,390,267,0.0
201300002158,8,30,5,1,9,5.0,33143,590,23,24,11,7.0,19.0,8,1,1,4.0,1922,9,4.0,8,3.0,4.0,94,650,3.0
201400000575,8,19,5,1,2,1.0,594,370,22,20,35,4.0,1.0,0,1,1,4.0,2000,5,4.0,14,2.0,1.0,212,47,1.0
200900067828,8,22,5,2,7,1.0,125,9,22,25,35,2.0,2.0,1,3,1,1.0,1991,6,2.0,4,0.0,4.0,164,75,2.0
201400020497,9,15,5,1,3,4.0,97409,19,19,5,34,9.0,9.0,6,2,1,4.0,0,7,2.0,50,1.0,2.0,225,4,6.0
200500043120,12,27,3,1,8,6.0,903,42,11,30,1,7.0,5.0,4,3,2,0.0,2008,5,2.0,36,1.0,3.0,101,254,4.0
200700017124,11,27,2,2,6,7.0,6149,510,11,55,18,9.0,16.0,4,1,1,5.0,1950,3,2.0,13,2.0,2.0,113,82,0.0
201500053205,12,11,5,2,0,6.0,91201,1001,23,53,0,0.0,19.0,8,2,3,1.0,1950,9,2.0,50,3.0,3.0,500,105,4.0
201300038748,3,19,2,1,6,7.0,20,201,23,20,39,2.0,17.0,5,1,1,0.0,1953,3,2.0,-1,4.0,1.0,101,155,4.0
200600040991,7,20,5,2,2,5.0,58121,58,10,50,0,5.0,15.0,6,2,3,2.0,2009,6,0.0,8,0.0,2.0,390,560,5.0
201000035172,12,16,5,2,8,2.0,63116,680,16,33,31,4.0,17.0,9,3,3,5.0,1998,5,2.0,20,4.0,0.0,18,138,4.0
200800060079,12,21,5,2,5,3.0,78310,650,20,34,10,6.0,12.0,4,1,2,1.0,2013,2,2.0,40,4.0,0.0,107,79,0.0
201500054908,10,5,5,1,2,4.0,13208,37,12,55,30,4.0,26.0,0,2,1,5.0,1919,7,2.0,12,3.0,1.0,30,5,0.0
201900053029,11,5,5,2,5,4.0,18205,976,14,50,35,2.0,6.0,10,1,1,0.0,2008,1,0.0,9,0.0,1.0,50,258,8.0
200500023183,12,20,4,1,9,6.0,78029,820,10,36,42,1.0,17.0,1,2,3,3.0,2003,3,2.0,16,4.0,2.0,95,110,5.0
201200021041,11,7,5,2,1,7.0,731,260,11,45,35,5.0,21.0,10,1,1,0.0,1967,2,2.0,12,2.0,2.0,5,3,4.0
201300008843,2,11,5,1,0,3.0,419,52,16,25,2,1.0,22.0,9,1,3,4.0,1939,2,2.0,13,4.0,1.0,210,234,5.0
200700083689,10,10,4,1,9,3.0,62516,280,21,57,6,8.0,24.0,1,3,2,5.0,1961,4,2.0,3,2.0,3.0,210,98,2.0
201700001736,3,15,3,1,6,2.0,723,220,17,45,42,3.0,5.0,10,3,1,1.0,2000,1,2.0,50,3.0,1.0,260,235,6.0
201000025057,5,7,1,1,9,7.0,101,3,19,10,20,0.0,13.0,9,3,3,0.0,1964,1,2.0,40,0.0,4.0,200,43,5.0
200900042762,4,1,5,1,7,4.0,503,41,18,5,15,6.0,22.0,4,2,3,5.0,2005,9,2.0,16,4.0,1.0,53,157,0.0
201100014154,7,4,1,2,3,5.0,71540,240,16,57,30,1.0,8.0,8,1,3,4.0,2007,1,2.0,7,2.0,3.0,107,191,1.0
200900016516,10,3,5,2,6,2.0,439,590,11,41,43,0.0,7.0,7,1,3,0.0,1988,3,2.0,16,0.0,1.0,47,271,2.0
201300007247,4,23,5,2,7,6.0,95500,560,21,45,80,8.0,18.0,2,1,2,3.0,1975,4,4.0,11,0.0,4.0,203,272,6.0
200500006728,4,25,5,2,9,7.0,68085,620,20,10,43,7.0,17.0,3,2,3,0.0,1927,9,2.0,16,0.0,4.0,128,340,6.0
201500057932,12,24,4,2,6,4.0,36005,600,16,30,19,5.0,5.0,3,3,1,5.0,1974,4,2.0,30,1.0,1.0,135,243,4.0
200800020929,9,3,5,1,6,3.0,56121,180,12,30,3,8.0,9.0,4,2,2,1.0,1986,3,2.0,12,1.0,3.0,40,100,0.0
201200053191,5,24,5,2,4,6.0,588,900,11,57,2,0.0,12.0,6,3,3,0.0,2006,5,4.0,1,3.0,3.0,400,38,8.0
201800002735,1,1,5,2,1,3.0,442,940,0,55,14,1.0,7.0,7,3,1,4.0,1977,2,2.0,3,3.0,4.0,143,324,6.0
200800021728,11,21,5,2,7,5.0,371,580,12,0,2,0.0,5.0,10,3,3,5.0,1901,4,2.0,9,4.0,4.0,57,81,5.0
200600014121,10,25,3,2,5,1.0,44044,84,23,41,6,5.0,21.0,4,2,1,1.0,2013,3,2.0,4,4.0,2.0,5,123,8.0
200700056454,3,16,5,1,3,3.0,36005,43,14,0,40,6.0,4.0,10,1,1,9.0,1942,7,1.0,50,4.0,0.0,46,313,4.0
201700006222,9,24,5,2,3,4.0,748,41,0,55,99,0.0,14.0,0,3,1,4.0,1929,3,1.0,9,0.0,2.0,103,151,6.0
200500076560,12,9,1,2,7,7.0,44109,340,17,53,50,6.0,15.0,0,2,2,0.0,1915,5,2.0,8,1.0,2.0,11,92,5.0
200900026811,2,30,3,1,3,4.0,736,350,20,25,31,8.0,18.0,3,2,1,2.0,1930,5,0.0,8,2.0,3.0,76,62,1.0
200700055782,12,26,5,1,9,4.0,430,33,20,24,1,3.0,0.0,3,1,2,3.0,1948,6,1.0,3,2.0,1.0,212,490,8.0
200600063645,11,1,5,1,5,4.0,17028,63,0,59,5,9.0,10.0,10,2,3,1.0,1964,3,3.0,4,0.0,1.0,59,410,1.0
201100060486,4,13,5,2,3,1.0,94038,47,16,33,13,2.0,4.0,1,2,2,4.0,1960,5,1.0,36,3.0,3.0,101,9,5.0
200600006942,1,19,5,1,0,5.0,21127,11,11,0,3,3.0,17.0,3,1,1,4.0,1979,9,2.0,14,1.0,0.0,6,94,4.0
200600012552,3,16,5,1,5,7.0,111,260,23,40,99,0.0,23.0,2,2,1,2.0,1939,2,2.0,0,3.0,4.0,203,87,2.0
200800077093,11,5,5,1,0,5.0,751,550,17,30,13,0.0,5.0,10,1,2,0.0,1965,9,2.0,11,2.0,1.0,350,113,2.0
201700005284,6,6,5,2,2,4.0,18205,64,16,10,5,0.0,2.0,3,3,3,3.0,1940,7,2.0,1,1.0,3.0,220,154,2.0
200600082041,1,3,5,1,7,2.0,182,68,16,5,16,1.0,3.0,4,1,1,1.0,1975,4,3.0,5,4.0,4.0,128,265,2.0
201700012526,8,12,3,2,1,3.0,33394,38,22,0,11,3.0,22.0,9,1,1,2.0,1921,4,4.0,1,4.0,4.0,180,197,4.0
201700032076,2,20,5,2,6,4.0,93005,5,10,22,21,0.0,6.0,5,2,1,1.0,1911,2,4.0,50,1.0,4.0,14,107,3.0
201800041250,6,3,1,1,3,4.0,9,480,0,53,16,1.0,25.0,7,3,3,3.0,1988,5,0.0,4,1.0,3.0,135,146,3.0
200700039827,11,11,5,2,2,2.0,401,56,19,11,31,8.0,11.0,5,2,1,4.0,1916,2,1.0,14,0.0,1.0,16,86,8.0
200700012731,6,26,5,1,1,1.0,6152,870,14,57,11,6.0,26.0,0,3,2,4.0,1972,1,2.0,8,0.0,3.0,77,174,4.0
201400045055,2,1,4,1,7,5.0,297,590,13,43,17,0.0,8.0,4,3,1,0.0,1926,6,2.0,7,0.0,1.0,205,71,2.0
200500007453,9,20,5,2,7,2.0,42207,680,21,38,16,1.0,1.0,10,2,3,5.0,1976,2,4.0,6,1.0,0.0,32,146,4.0
201700030583,11,11,5,2,6,2.0,2,630,22,30,35,1.0,20.0,7,1,1,9.0,1989,4,2.0,12,1.0,4.0,94,143,4.0
201200028044,9,9,5,2,3,2.0,722,3,21,0,99,2.0,10.0,3,1,2,3.0,1986,2,2.0,9,2.0,4.0,194,33,1.0
201600046519,2,20,5,2,7,1.0,320,66,19,43,39,9.0,22.0,5,3,2,2.0,1935,7,2.0,36,1.0,0.0,45,163,0.0
201100062290,3,9,5,1,0,7.0,17300,68,10,24,34,2.0,0.0,2,3,2,4.0,2005,1,2.0,40,4.0,4.0,134,270,5.0
201800000731,4,5,2,1,3,3.0,547,974,11,24,1,8.0,22.0,7,2,2,5.0,2009,6,2.0,5,3.0,3.0,84,384,8.0
201800003784,1,1,2,1,9,6.0,48198,20,0,22,12,8.0,2.0,5,2,3,4.0,2003,1,2.0,36,2.0,1.0,400,580,0.0
200900021225,7,14,3,1,3,2.0,29184,43,23,50,5,5.0,7.0,0,2,2,4.0,1996,2,3.0,10,4.0,2.0,225,54,6.0
201500055373,5,28,1,1,5,1.0,85067,80,17,25,15,2.0,6.0,5,1,1,5.0,1985,5,2.0,40,1.0,3.0,84,91,8.0
200500070189,10,20,5,2,3,4.0,78043,240,12,22,7,5.0,13.0,9,2,2,9.0,1979,5,2.0,30,1.0,2.0,900,181,4.0
201700009848,6,7,5,1,3,5.0,340,920,23,36,3,6.0,14.0,3,1,2,5.0,1979,9,2.0,20,2.0,4.0,47,315,6.0
201300049056,1,4,5,2,0,3.0,286,84,0,8,60,4.0,5.0,0,1,3,2.0,1961,6,2.0,2,2.0,4.0,79,108,8.0
201700045472,11,9,1,2,3,7.0,695,37,18,53,5,2.0,5.0,7,2,1,9.0,1955,5,2.0,4,1.0,4.0,72,163,1.0
201200030628,10,23,4,1,4,6.0,873,16,19,45,7,1.0,6.0,1,3,2,0.0,1973,1,2.0,0,3.0,0.0,63,164,2.0
201700041131,8,24,5,2,8,6.0,691,270,10,24,33,1.0,5.0,9,2,3,5.0,1938,4,2.0,3,0.0,3.0,110,36,6.0
200600037837,2,5,5,2,8,3.0,33039,21,19,45,9,3.0,17.0,3,2,2,1.0,2001,3,1.0,12,0.0,3.0,197,7,4.0
201300003909,4,19,1,1,6,1.0,392,36,14,53,50,1.0,2.0,10,2,1,9.0,1956,6,2.0,36,1.0,3.0,161,148,5.0
201800002833,6,16,4,2,0,6.0,172,18,17,11,4,5.0,8.0,2,1,1,9.0,1969,1,0.0,9,0.0,4.0,23,810,2.0
200500042626,10,2,5,1,6,5.0,85153,310,23,17,80,9.0,19.0,6,1,2,4.0,2012,7,2.0,14,1.0,2.0,134,48,3.0
200500047904,3,20,5,2,2,3.0,425,210,10,0,30,1.0,1.0,3,3,1,4.0,1966,3,2.0,2,1.0,0.0,74,780,2.0
200700062295,6,31,4,2,0,7.0,75108,86,21,43,14,6.0,0.0,0,3,3,4.0,1912,7,2.0,5,0.0,0.0,400,25,0.0
201300054782,5,16,3,1,9,1.0,737,10,15,59,2,3.0,16.0,5,1,3,1.0,1979,3,2.0,30,0.0,0.0,450,14,1.0
201100030094,10,21,5,2,3,7.0,754,900,0,41,9,5.0,0.0,9,2,1,9.0,1946,9,2.0,0,1.0,3.0,64,181,5.0
200600054805,10,25,5,2,4,5.0,397,430,10,8,3,2.0,24.0,10,3,3,3.0,2003,7,2.0,0,4.0,1.0,6,260,0.0
201900057561,1,18,5,2,3,1.0,390,62,0,24,37,7.0,9.0,5,1,3,4.0,1951,4,2.0,14,3.0,1.0,160,800,2.0
201400036110,9,22,2,1,7,1.0,94046,490,11,22,20,1.0,20.0,4,1,1,1.0,1977,1,2.0,-1,2.0,1.0,54,330,8.0
200600029111,4,8,5,2,5,3.0,386,77,0,22,32,4.0,16.0,2,3,1,3.0,1944,3,4.0,8,0.0,3.0,198,183,2.0
201500032081,11,18,5,2,6,5.0,69290,400,23,21,19,3.0,18.0,4,3,2,1.0,2001,5,2.0,4,1.0,0.0,19,450,3.0
201600037102,3,28,5,1,3,7.0,740,44,20,38,40,1.0,2.0,8,1,3,1.0,1941,2,3.0,20,0.0,1.0,164,65,1.0
201300023275,1,28,5,1,2,7.0,817,350,13,5,40,1.0,2.0,1,1,1,3.0,1983,6,2.0,20,2.0,3.0,350,590,4.0
201600007559,8,10,5,2,3,7.0,6029,972,19,5,13,8.0,20.0,6,2,1,0.0,1954,6,2.0,10,3.0,1.0,64,810,3.0
201300011247,12,26,5,2,6,6.0,347,22,23,22,2,3.0,11.0,10,1,1,2.0,1999,4,0.0,5,2.0,3.0,121,325,3.0
201500035180,10,21,5,2,7,3.0,144,63,21,45,38,4.0,15.0,2,3,1,4.0,1976,1,2.0,30,3.0,0.0,510,900,0.0
201300042741,4,30,5,2,7,2.0,6029,90,19,21,18,9.0,18.0,3,3,3,3.0,1955,2,1.0,5,0.0,2.0,37,73,1.0
201600041717,3,2,5,2,4,5.0,82,330,12,15,60,3.0,11.0,9,1,3,1.0,1968,9,2.0,20,4.0,0.0,122,400,1.0
201700043016,8,3,5,1,4,3.0,116,570,11,40,1,5.0,24.0,3,1,3,5.0,1945,6,2.0,16,3.0,1.0,137,23,1.0
201200014971,4,21,5,2,0,6.0,394,950,15,38,18,9.0,14.0,6,1,3,0.0,1900,4,2.0,4,1.0,3.0,106,150,3.0
201700010935,2,7,5,2,2,2.0,674,51,17,5,0,2.0,5.0,8,2,3,2.0,1916,5,0.0,14,0.0,1.0,115,254,5.0
201600036887,1,12,2,1,9,4.0,638,790,11,38,38,1.0,17.0,10,2,2,3.0,1991,5,3.0,50,1.0,1.0,64,118,0.0
201600019349,8,31,2,1,8,2.0,87085,74,16,53,6,1.0,24.0,5,1,2,3.0,1982,9,2.0,36,1.0,1.0,251,247,1.0
201700029942,9,3,1,2,1,5.0,574,700,23,53,37,8.0,26.0,0,2,3,0.0,1995,5,2.0,50,1.0,3.0,16,40,6.0
201200043171,1,17,5,1,6,1.0,79213,55,20,25,37,9.0,11.0,7,3,3,3.0,1913,4,2.0,12,3.0,1.0,165,42,5.0
201000043172,1,11,1,2,9,6.0,119,93,20,5,15,3.0,22.0,6,2,3,0.0,1913,4,2.0,14,1.0,1.0,115,6,0.0
200600004124,6,26,5,2,7,3.0,92064,10,10,53,5,4.0,8.0,3,1,2,3.0,1938,5,2.0,12,0.0,4.0,63,109,0.0
201300032645,8,3,5,1,2,1.0,719,29,10,55,36,5.0,5.0,9,3,3,2.0,2019,1,2.0,7,4.0,0.0,64,151,4.0
200900009177,4,9,2,1,2,7.0,105,65,18,43,13,2.0,20.0,7,3,1,1.0,1953,2,2.0,16,4.0,2.0,270,330,4.0
201100014332,6,31,5,1,9,3.0,62693,610,13,38,33,6.0,25.0,4,2,1,1.0,1931,1,2.0,9,0.0,2.0,504,40,6.0
200700013803,3,26,5,1,0,3.0,98802,520,11,59,4,3.0,20.0,3,2,3,1.0,1952,7,2.0,-1,0.0,3.0,110,590,6.0
201800035156,12,17,5,1,4,2.0,85067,77,10,34,14,6.0,2.0,9,1,3,5.0,1995,9,2.0,30,4.0,0.0,294,5,1.0
201600002075,11,13,5,2,9,2.0,215,640,15,53,80,4.0,19.0,0,3,3,5.0,1991,1,2.0,9,2.0,2.0,310,630,5.0
200700078585,6,13,1,2,1,1.0,864,25,15,10,36,5.0,11.0,10,2,3,5.0,1957,9,1.0,30,3.0,2.0,147,170,6.0
200600037130,4,25,5,1,7,1.0,37281,220,19,40,39,8.0,7.0,10,1,2,0.0,1962,2,2.0,7,0.0,4.0,190,4,5.0
200600016453,5,21,5,1,0,2.0,78133,400,12,0,15,7.0,11.0,8,3,1,3.0,2019,3,2.0,5,3.0,3.0,97,660,1.0
200500054358,6,2,5,2,5,6.0,503,41,21,17,50,7.0,12.0,3,2,3,9.0,1999,1,3.0,16,1.0,3.0,125,0,4.0
201200052658,8,15,5,2,4,5.0,565,37,15,59,11,3.0,25.0,10,1,3,0.0,1994,7,2.0,4,1.0,2.0,116,29,6.0
200600016543,1,31,5,1,2,3.0,134,180,17,36,39,0.0,25.0,9,1,3,3.0,1966,3,1.0,16,0.0,3.0,21,271,5.0
201300002503,9,14,5,2,6,4.0,34033,880,15,22,17,4.0,18.0,1,1,1,3.0,1954,3,2.0,26,2.0,2.0,10,148,3.0
201700027180,10,18,5,2,7,5.0,91312,560,22,11,39,0.0,14.0,7,3,2,9.0,1997,7,2.0,14,1.0,0.0,102,143,8.0
200800076690,4,6,5,2,5,6.0,263,320,0,40,40,4.0,7.0,5,1,2,3.0,1943,4,2.0,40,1.0,3.0,200,715,2.0
200600079290,4,4,1,1,9,5.0,83062,760,11,59,15,8.0,13.0,6,3,3,1.0,1929,6,4.0,36,4.0,3.0,52,54,2.0
200900069855,12,4,5,1,4,3.0,77,987,12,15,80,7.0,12.0,2,2,3,0.0,1930,2,2.0,40,2.0,4.0,153,74,5.0
201300030992,9,3,1,1,0,6.0,80001,850,22,10,12,8.0,16.0,0,3,3,2.0,1929,2,0.0,16,3.0,1.0,9,275,8.0
201700013426,11,16,4,1,1,1.0,62528,400,20,10,7,4.0,12.0,1,1,3,2.0,1934,3,2.0,4,3.0,4.0,122,105,4.0
200800058626,7,21,2,1,2,5.0,63032,62,14,22,42,0.0,20.0,1,3,3,4.0,1993,4,2.0,1,3.0,2.0,182,610,1.0
200900072992,8,15,5,1,4,3.0,486,93,13,43,8,2.0,10.0,4,2,3,0.0,1962,1,2.0,-1,3.0,1.0,212,7,2.0
201500021057,5,15,5,2,2,6.0,230,500,17,50,5,6.0,23.0,2,3,2,0.0,1918,7,3.0,0,4.0,3.0,8,186,0.0
201200038941,7,11,5,2,6,6.0,69167,24,16,53,99,8.0,5.0,3,3,1,5.0,1983,3,2.0,4,1.0,4.0,203,350,0.0
200800060283,9,7,5,1,1,2.0,13088,340,12,57,12,6.0,6.0,0,2,3,4.0,1978,6,4.0,8,2.0,2.0,87,4,2.0
201900052548,2,16,5,2,1,2.0,94021,600,19,43,80,7.0,19.0,6,3,3,1.0,2013,2,2.0,5,3.0,2.0,200,130,3.0
201000034309,10,5,2,2,2,7.0,60631,4,23,59,10,4.0,16.0,7,3,1,3.0,2007,2,2.0,36,0.0,4.0,94,58,8.0
201100021539,9,5,5,1,0,5.0,420,82,12,11,2,5.0,22.0,2,3,3,3.0,1999,4,2.0,9,4.0,3.0,294,760,4.0
200500057442,1,12,5,1,7,6.0,863,10,0,8,9,8.0,12.0,6,1,1,1.0,2014,4,2.0,50,2.0,3.0,207,144,5.0
200800055457,7,8,3,1,0,1.0,348,56,11,17,35,7.0,9.0,5,1,1,4.0,1974,9,2.0,11,0.0,2.0,119,380,8.0
201300027423,4,24,4,1,6,6.0,2215,64,10,17,20,7.0,18.0,3,2,2,4.0,1968,9,2.0,30,1.0,1.0,38,203,1.0
200600077636,12,2,5,2,9,6.0,22339,13,10,25,80,7.0,22.0,1,1,2,3.0,2012,2,2.0,36,2.0,4.0,330,145,3.0
201300051208,8,21,5,1,4,4.0,338,85,21,15,12,7.0,3.0,2,1,1,0.0,1987,6,2.0,16,1.0,3.0,75,310,2.0
200700045777,11,23,2,2,8,7.0,755,160,15,38,4,7.0,5.0,6,1,3,2.0,1959,5,4.0,14,0.0,1.0,250,126,3.0
200800040837,1,2,2,1,3,1.0,204,73,0,59,7,4.0,7.0,9,2,3,2.0,1943,9,2.0,26,1.0,2.0,122,325,1.0
201800005977,5,7,5,1,5,7.0,520,940,10,0,17,1.0,12.0,10,3,1,2.0,1996,7,2.0,6,2.0,1.0,251,670,2.0
201600042234,10,19,4,2,3,5.0,13,4,18,10,20,0.0,16.0,1,1,2,4.0,1963,7,2.0,5,3.0,1.0,94,895,5.0
200600012147,2,9,5,2,3,5.0,99,240,16,25,60,5.0,16.0,3,2,3,1.0,1935,5,2.0,4,4.0,1.0,114,207,1.0
201000042414,8,25,4,1,2,7.0,33075,130,15,45,10,8.0,19.0,7,1,1,5.0,1941,5,2.0,0,4.0,4.0,63,189,5.0
201900057647,12,17,4,1,5,4.0,229,70,15,45,15,8.0,17.0,3,2,3,4.0,1951,7,2.0,20,1.0,2.0,39,950,5.0
201500037750,5,9,3,2,0,5.0,633,580,20,50,15,6.0,14.0,7,2,3,5.0,1937,5,2.0,50,2.0,2.0,250,189,6.0
201100028989,6,10,5,1,5,4.0,155,940,16,57,5,8.0,20.0,3,2,3,2.0,1912,3,3.0,10,2.0,3.0,173,590,0.0
200800059846,10,18,4,2,1,6.0,113,320,18,40,31,2.0,13.0,8,2,1,1.0,1905,9,0.0,-1,1.0,4.0,52,320,2.0
200900067765,10,4,5,2,2,1.0,685,61,19,10,32,2.0,12.0,9,3,2,4.0,1949,6,1.0,4,1.0,1.0,205,314,8.0
201700023572,12,11,2,1,8,7.0,13019,790,15,5,42,3.0,22.0,9,1,3,0.0,1922,9,2.0,36,3.0,2.0,23,90,1.0
200800013962,5,24,5,2,8,7.0,300,42,13,36,13,0.0,22.0,5,3,2,2.0,1952,4,2.0,5,2.0,1.0,180,830,4.0
201100041424,7,20,4,1,7,1.0,77373,440,14,8,19,1.0,26.0,7,2,1,4.0,1920,7,2.0,36,2.0,3.0,400,9,1.0
200500078399,2,19,5,1,5,7.0,35,560,16,0,20,6.0,1.0,9,3,2,9.0,1962,4,4.0,16,4.0,3.0,113,79,0.0
201700036977,3,29,5,1,3,7.0,452,7,17,53,35,6.0,8.0,6,1,2,5.0,1950,1,2.0,30,3.0,3.0,88,31,2.0
201500052391,11,21,5,1,1,6.0,451,22,20,11,11,2.0,21.0,6,1,2,0.0,1911,9,2.0,20,3.0,2.0,63,167,2.0
200700053083,8,14,5,1,1,4.0,557,65,11,33,4,3.0,26.0,4,1,3,2.0,1923,1,2.0,14,1.0,3.0,200,40,0.0
200900064424,5,25,5,2,0,5.0,255,9,10,15,9,6.0,2.0,0,2,1,1.0,1996,9,2.0,6,3.0,1.0,73,146,2.0
200800011900,2,7,5,2,5,5.0,585,57,22,57,19,0.0,15.0,8,2,2,5.0,1958,3,0.0,0,0.0,1.0,41,136,1.0
200800058376,4,16,5,2,4,5.0,97105,600,19,59,80,7.0,23.0,9,3,3,2.0,1934,4,1.0,40,1.0,2.0,60,119,3.0
201500039229,1,15,5,2,5,5.0,290,770,21,40,40,5.0,15.0,3,1,3,3.0,2016,5,2.0,13,4.0,4.0,10,950,1.0
200800068095,5,23,5,1,5,2.0,572,730,19,20,35,9.0,15.0,7,3,2,2.0,1948,7,2.0,20,1.0,1.0,13,560,0.0
200600045102,9,17,5,2,8,6.0,907,37,12,50,20,8.0,6.0,10,1,1,1.0,1911,2,2.0,26,1.0,2.0,250,21,8.0
200500035512,5,16,5,2,2,2.0,93074,880,23,8,2,9.0,5.0,9,2,3,0.0,1932,9,4.0,30,4.0,1.0,960,96,4.0
200500001075,7,9,5,2,1,6.0,539,100,16,57,34,7.0,15.0,3,2,2,3.0,2010,4,2.0,6,2.0,1.0,84,23,2.0
201200026602,6,22,5,2,8,3.0,617,60,10,35,38,3.0,16.0,10,1,3,5.0,1930,7,4.0,6,1.0,0.0,38,114,5.0
200500055733,7,18,5,1,2,6.0,95678,410,0,38,34,5.0,10.0,8,2,1,0.0,2002,4,0.0,7,1.0,3.0,24,260,5.0
201600044404,7,17,5,1,1,6.0,18205,710,0,20,21,1.0,25.0,6,3,3,4.0,1932,4,2.0,36,4.0,0.0,197,22,5.0
201100042026,12,19,5,2,3,7.0,538,70,16,35,42,3.0,7.0,5,3,2,2.0,2014,5,1.0,9,2.0,0.0,200,655,8.0
201700021006,4,10,5,1,3,4.0,95,37,10,43,33,3.0,15.0,7,1,1,2.0,1993,3,4.0,10,3.0,3.0,50,27,2.0
201700030030,4,16,5,1,9,3.0,66204,64,16,20,1,1.0,23.0,3,1,2,0.0,2011,4,2.0,0,3.0,1.0,49,129,4.0
201400009833,9,23,5,2,4,3.0,189,820,15,45,31,7.0,4.0,10,2,3,4.0,1985,1,0.0,11,4.0,4.0,51,22,6.0
201700017447,7,30,2,2,9,6.0,67,910,20,21,12,7.0,24.0,2,1,2,3.0,2000,7,2.0,8,0.0,0.0,16,117,0.0
201400056976,7,17,1,1,8,5.0,8214,640,14,43,99,1.0,8.0,10,2,3,1.0,1949,6,2.0,40,3.0,2.0,161,48,0.0
201700007399,12,5,5,1,9,3.0,37281,900,0,40,12,8.0,2.0,10,2,3,9.0,2019,3,4.0,16,2.0,1.0,52,60,3.0
201200055303,2,23,5,1,1,7.0,88,9,15,55,10,1.0,11.0,5,1,2,0.0,1994,9,2.0,6,2.0,2.0,94,66,3.0
201100042385,1,27,5,2,5,1.0,715,120,11,34,18,5.0,3.0,10,3,2,3.0,1981,6,2.0,3,2.0,2.0,247,177,0.0
200700081071,5,3,1,1,2,3.0,462,14,13,11,0,1.0,16.0,2,1,3,4.0,1941,5,2.0,3,2.0,0.0,79,151,1.0
201800044814,2,7,5,1,8,2.0,40009,400,14,41,60,6.0,16.0,2,1,2,1.0,2014,9,2.0,30,1.0,4.0,364,360,2.0
200500072634,4,1,5,1,2,2.0,91534,32,0,22,99,3.0,25.0,1,3,2,9.0,1965,7,2.0,40,0.0,4.0,77,193,5.0
200500014160,1,6,4,1,6,5.0,631,49,16,21,42,0.0,4.0,10,3,1,2.0,1987,9,1.0,30,1.0,2.0,17,280,1.0
200800023665,5,6,5,2,0,5.0,638,540,21,30,13,8.0,18.0,0,1,1,4.0,1927,4,4.0,10,4.0,1.0,900,44,5.0
201300028114,8,18,5,1,3,1.0,77258,973,10,33,11,0.0,19.0,8,2,2,0.0,1951,2,4.0,20,1.0,3.0,16,610,8.0
201200031161,7,17,5,1,3,1.0,825,72,20,8,9,4.0,8.0,4,1,1,5.0,1900,5,2.0,5,1.0,2.0,170,165,1.0
201000018014,11,5,5,2,0,5.0,62693,95,21,25,0,3.0,20.0,2,3,1,3.0,1942,9,2.0,2,0.0,1.0,406,320,3.0
200700026471,3,17,5,2,2,1.0,42189,55,19,35,8,5.0,0.0,7,1,2,3.0,1918,5,2.0,3,4.0,2.0,26,36,6.0
201600041059,1,31,5,2,1,3.0,85153,78,15,0,34,6.0,18.0,0,1,2,5.0,1929,1,2.0,3,3.0,3.0,248,355,8.0
201600029036,9,14,5,1,2,2.0,666,13,22,15,3,3.0,19.0,6,2,3,9.0,1908,1,2.0,10,2.0,0.0,182,134,0.0
201800008022,3,3,5,2,3,2.0,286,83,16,34,40,5.0,8.0,4,3,2,0.0,1920,6,2.0,12,4.0,3.0,86,505,4.0
200900062792,2,26,5,2,4,5.0,194,250,19,8,15,8.0,9.0,4,2,1,1.0,1955,5,2.0,40,3.0,0.0,125,810,0.0
201700005714,10,22,3,2,0,6.0,402,69,11,5,40,3.0,13.0,9,1,1,1.0,1900,1,3.0,16,0.0,2.0,0,860,8.0
200800063516,2,20,3,2,6,1.0,75112,640,0,38,2,7.0,11.0,0,3,1,3.0,1971,3,3.0,8,0.0,0.0,4,24,6.0
201800009841,1,20,5,2,8,1.0,681,30,18,20,16,9.0,5.0,7,3,1,5.0,1905,4,3.0,26,4.0,1.0,98,103,3.0
201500035047,3,8,5,1,6,3.0,30151,34,19,25,21,9.0,10.0,9,3,2,4.0,1972,4,2.0,5,2.0,4.0,279,134,3.0
201900058241,3,30,3,2,8,3.0,402,290,16,59,9,9.0,15.0,0,2,1,4.0,1960,6,2.0,5,2.0,0.0,350,550,5.0
201300010956,9,29,5,2,6,5.0,515,63,19,35,31,1.0,1.0,8,2,3,4.0,1991,2,2.0,26,1.0,4.0,69,2,5.0
201500035831,7,13,1,1,5,2.0,812,880,10,34,31,8.0,23.0,1,3,2,1.0,1953,1,4.0,3,1.0,3.0,590,220,2.0
200700004617,7,4,5,2,6,3.0,14719,974,13,53,80,0.0,1.0,6,3,1,1.0,1914,5,4.0,20,4.0,1.0,250,248,1.0
